id,set
571820,train
571832,train
57183,train
571850,train
571872,train
571881,train
571919,train
571921,train
571925,train
571927,train
571928,train
571934,train
571939,train
571949,train
571956,train
571958,train
571959,train
571962,train
571977,train
572020,train
572025,train
572029,train
572044,train
572054,train
572062,train
572067,train
572072,train
572077,train
572080,train
572089,train
572095,train
572108,train
572133,train
572134,train
572135,train
572143,train
572144,train
572166,train
572174,train
572175,train
572197,train
572199,train
572204,train
572211,train
572213,train
572217,train
572235,train
572239,train
572240,train
572244,train
572252,train
572256,train
572258,train
572261,train
572271,train
572277,train
572286,train
572299,train
572302,train
572313,train
572315,train
572318,train
572319,train
572352,train
572360,train
572365,train
572389,train
572390,train
572408,train
572411,train
572420,train
572438,train
572445,train
572451,train
572452,train
572456,train
572462,train
572465,train
572469,train
572473,train
572478,train
57247,train
572492,train
572507,train
572515,train
572532,train
572533,train
572537,train
572560,train
572566,train
572577,train
572580,train
572585,train
572601,train
572609,train
572611,train
572618,train
572635,train
572642,train
572646,train
572652,train
572714,train
572735,train
572741,train
572755,train
572757,train
572768,train
572789,train
572816,train
572831,train
572836,train
572848,train
57284,train
572850,train
572858,train
572883,train
572917,train
572919,train
572930,train
572977,train
57297,train
572984,train
572996,train
572998,train
573009,train
573029,train
573034,train
573051,train
573056,train
573067,train
57306,train
573071,train
573107,train
57311,train
573121,train
573136,train
573167,train
573177,train
573192,train
573194,train
573197,train
573225,train
57322,train
573233,train
573241,train
573244,train
573245,train
573255,train
573258,train
573263,train
573275,train
573282,train
573285,train
573294,train
573296,train
573299,train
573320,train
573335,train
573356,train
573369,train
573370,train
573386,train
573390,train
573403,train
573415,train
573444,train
573453,train
573485,train
573496,train
573501,train
573507,train
573526,train
573545,train
573557,train
573568,train
573573,train
573575,train
573580,train
573581,train
573587,train
573588,train
573592,train
573610,train
573639,train
573645,train
573666,train
573674,train
57368,train
573694,train
573700,train
573705,train
573723,train
573726,train
573741,train
573759,train
573773,train
573776,train
573784,train
573786,train
573792,train
573793,train
573794,train
573842,train
573847,train
573849,train
573854,train
573877,train
573878,train
573886,train
573899,train
573904,train
573906,train
573908,train
573910,train
573914,train
573933,train
573935,train
573947,train
573962,train
573968,train
573978,train
573981,train
574003,train
574023,train
574026,train
574035,train
574053,train
574070,train
574072,train
574084,train
574116,train
574121,train
574129,train
574153,train
574155,train
574161,train
574171,train
574196,train
574200,train
574201,train
574205,train
574225,train
57422,train
574232,train
574237,train
574256,train
574258,train
574262,train
574273,train
574282,train
574284,train
574285,train
574306,train
57430,train
574312,train
574323,train
574325,train
574330,train
574331,train
574334,train
574337,train
574339,train
574341,train
57435,train
574366,train
574381,train
574387,train
574427,train
574438,train
574442,train
574444,train
574464,train
574468,train
574481,train
574486,train
574489,train
574494,train
574496,train
574506,train
57450,train
574511,train
574516,train
57451,train
574524,train
574534,train
574536,train
574546,train
574571,train
574577,train
574588,train
574596,train
574600,train
574604,train
574615,train
574618,train
574620,train
574621,train
574625,train
574637,train
574638,train
574641,train
574651,train
574659,train
574661,train
574664,train
574666,train
574670,train
574680,train
574687,train
574688,train
574690,train
574696,train
574701,train
574702,train
574706,train
574718,train
574721,train
574726,train
57474,train
574751,train
574766,train
574775,train
574776,train
574784,train
574807,train
574811,train
574817,train
574824,train
574835,train
574843,train
574844,train
574866,train
574881,train
574896,train
574898,train
574900,train
574910,train
574918,train
574927,train
574933,train
574942,train
574951,train
574965,train
574968,train
574970,train
574972,train
574978,train
574983,train
574986,train
574995,train
574997,train
574998,train
575003,train
575006,train
575007,train
575010,train
575011,train
575017,train
575022,train
575027,train
575029,train
575031,train
575037,train
575047,train
575049,train
57504,train
575051,train
575052,train
575054,train
575058,train
575063,train
575064,train
575065,train
575067,train
575070,train
575071,train
575072,train
575073,train
575076,train
575077,train
575087,train
575095,train
575099,train
575104,train
575108,train
575115,train
575129,train
575130,train
575135,train
575137,train
575141,train
575142,train
575143,train
575145,train
575147,train
575149,train
575150,train
575151,train
575152,train
575169,train
575171,train
575190,train
575237,train
575238,train
575244,train
575271,train
575281,train
575283,train
575284,train
575288,train
57528,train
575292,train
575293,train
575294,train
575296,train
575299,train
575300,train
575301,train
575303,train
575304,train
575306,train
575314,train
575316,train
575317,train
575318,train
575319,train
575320,train
575328,train
57532,train
575330,train
575331,train
575340,train
575344,train
575346,train
575347,train
575350,train
575351,train
575352,train
575353,train
575357,train
575358,train
575359,train
575363,train
575366,train
575367,train
575375,train
575383,train
575391,train
575409,train
575411,train
575414,train
575416,train
57541,train
575448,train
575451,train
575458,train
575469,train
575476,train
575483,train
575490,train
575491,train
575496,train
575521,train
575527,train
575528,train
575529,train
575541,train
575558,train
575560,train
575563,train
575566,train
575570,train
575571,train
575580,train
575584,train
575588,train
575591,train
575602,train
575606,train
575609,train
575615,train
575621,train
575640,train
575645,train
575648,train
575656,train
57565,train
575683,train
575689,train
575716,train
575717,train
575719,train
57571,train
575722,train
575744,train
575753,train
575755,train
575780,train
575783,train
575784,train
575793,train
575796,train
575797,train
575800,train
575822,train
575824,train
575830,train
575833,train
575842,train
575851,train
575852,train
575865,train
575866,train
575874,train
575881,train
575885,train
575887,train
575890,train
575907,train
575908,train
575921,train
575928,train
575931,train
575933,train
575941,train
575945,train
575954,train
575959,train
575962,train
575965,train
575972,train
575979,train
575,train
576007,train
576019,train
576032,train
576054,train
576067,train
576074,train
576079,train
576085,train
576097,train
576102,train
576106,train
576107,train
576116,train
576119,train
576138,train
576143,train
576148,train
576158,train
576163,train
57616,train
576173,train
576178,train
576185,train
576186,train
57619,train
576200,train
576212,train
576226,train
576235,train
576239,train
576248,train
576249,train
576258,train
576259,train
576260,train
576261,train
576273,train
576277,train
576289,train
576298,train
576301,train
576310,train
576314,train
576315,train
576317,train
576319,train
576320,train
576321,train
576324,train
576342,train
576387,train
576393,train
576405,train
576421,train
576429,train
576432,train
576440,train
576446,train
576447,train
576466,train
576485,train
576491,train
576493,train
576501,train
576505,train
576508,train
576513,train
576519,train
576539,train
576540,train
576541,train
576555,train
576559,train
576573,train
576581,train
576602,train
576607,train
576609,train
576621,train
576623,train
57662,train
576630,train
576647,train
57665,train
576667,train
576674,train
576676,train
576680,train
576683,train
576695,train
576707,train
576711,train
576718,train
576720,train
576722,train
576729,train
576739,train
576740,train
576743,train
576752,train
576757,train
576769,train
576771,train
576793,train
576821,train
576826,train
576827,train
576829,train
576843,train
576850,train
576854,train
57685,train
576860,train
576862,train
576863,train
576865,train
576867,train
576875,train
576889,train
576892,train
576897,train
576908,train
576912,train
576954,train
576957,train
576959,train
57695,train
576964,train
576969,train
576976,train
577005,train
577021,train
577031,train
57703,train
577058,train
577059,train
577065,train
577070,train
577076,train
577086,train
577091,train
